/Users/koushiksampath/Desktop/driving_training/IMG/center_2019_11_18_08_19_53_485.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/left_2019_11_18_08_19_53_485.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/right_2019_11_18_08_19_53_485.jpg,0,0,0,2.403484E-06
/Users/koushiksampath/Desktop/driving_training/IMG/center_2019_11_18_08_19_53_552.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/left_2019_11_18_08_19_53_552.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/right_2019_11_18_08_19_53_552.jpg,0,0,0,4.401834E-06
/Users/koushiksampath/Desktop/driving_training/IMG/center_2019_11_18_08_19_53_633.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/left_2019_11_18_08_19_53_633.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/right_2019_11_18_08_19_53_633.jpg,0,0,0,1.131008E-05
/Users/koushiksampath/Desktop/driving_training/IMG/center_2019_11_18_08_19_53_700.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/left_2019_11_18_08_19_53_700.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/right_2019_11_18_08_19_53_700.jpg,0,0,0,1.363994E-06
/Users/koushiksampath/Desktop/driving_training/IMG/center_2019_11_18_08_19_53_769.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/left_2019_11_18_08_19_53_769.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/right_2019_11_18_08_19_53_769.jpg,0,0,0,1.583373E-05
/Users/koushiksampath/Desktop/driving_training/IMG/center_2019_11_18_08_19_53_847.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/left_2019_11_18_08_19_53_847.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/right_2019_11_18_08_19_53_847.jpg,0,0,0,1.50107E-05
/Users/koushiksampath/Desktop/driving_training/IMG/center_2019_11_18_08_19_53_915.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/left_2019_11_18_08_19_53_915.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/right_2019_11_18_08_19_53_915.jpg,0,0,0,6.958258E-06
/Users/koushiksampath/Desktop/driving_training/IMG/center_2019_11_18_08_19_53_982.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/left_2019_11_18_08_19_53_982.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/right_2019_11_18_08_19_53_982.jpg,0,0,0,8.418123E-06
/Users/koushiksampath/Desktop/driving_training/IMG/center_2019_11_18_08_19_54_050.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/left_2019_11_18_08_19_54_050.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/right_2019_11_18_08_19_54_050.jpg,0,0,0,5.899763E-06
/Users/koushiksampath/Desktop/driving_training/IMG/center_2019_11_18_08_19_54_129.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/left_2019_11_18_08_19_54_129.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/right_2019_11_18_08_19_54_129.jpg,0,0,0,2.966964E-07
/Users/koushiksampath/Desktop/driving_training/IMG/center_2019_11_18_08_19_54_197.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/left_2019_11_18_08_19_54_197.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/right_2019_11_18_08_19_54_197.jpg,0,0,0,7.857985E-06
/Users/koushiksampath/Desktop/driving_training/IMG/center_2019_11_18_08_19_54_265.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/left_2019_11_18_08_19_54_265.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/right_2019_11_18_08_19_54_265.jpg,0,0,0,8.089019E-06
/Users/koushiksampath/Desktop/driving_training/IMG/center_2019_11_18_08_19_54_334.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/left_2019_11_18_08_19_54_334.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/right_2019_11_18_08_19_54_334.jpg,0,0,0,3.200583E-06
/Users/koushiksampath/Desktop/driving_training/IMG/center_2019_11_18_08_19_54_412.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/left_2019_11_18_08_19_54_412.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/right_2019_11_18_08_19_54_412.jpg,0,0,0,1.949293E-05
/Users/koushiksampath/Desktop/driving_training/IMG/center_2019_11_18_08_19_54_480.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/left_2019_11_18_08_19_54_480.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/right_2019_11_18_08_19_54_480.jpg,0,0,0,6.927306E-06
/Users/koushiksampath/Desktop/driving_training/IMG/center_2019_11_18_08_19_54_548.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/left_2019_11_18_08_19_54_548.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/right_2019_11_18_08_19_54_548.jpg,0,0,0,4.56561E-06
/Users/koushiksampath/Desktop/driving_training/IMG/center_2019_11_18_08_19_54_617.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/left_2019_11_18_08_19_54_617.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/right_2019_11_18_08_19_54_617.jpg,0,0,0,2.03925E-05
/Users/koushiksampath/Desktop/driving_training/IMG/center_2019_11_18_08_19_54_686.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/left_2019_11_18_08_19_54_686.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/right_2019_11_18_08_19_54_686.jpg,0,0,0,3.340598E-06
/Users/koushiksampath/Desktop/driving_training/IMG/center_2019_11_18_08_19_54_766.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/left_2019_11_18_08_19_54_766.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/right_2019_11_18_08_19_54_766.jpg,0,0,0,3.650384E-06
/Users/koushiksampath/Desktop/driving_training/IMG/center_2019_11_18_08_19_54_836.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/left_2019_11_18_08_19_54_836.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/right_2019_11_18_08_19_54_836.jpg,0,0,0,2.56076E-05
/Users/koushiksampath/Desktop/driving_training/IMG/center_2019_11_18_08_19_54_926.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/left_2019_11_18_08_19_54_926.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/right_2019_11_18_08_19_54_926.jpg,0,0.0699091,0,0.04100676
/Users/koushiksampath/Desktop/driving_training/IMG/center_2019_11_18_08_19_55_000.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/left_2019_11_18_08_19_55_000.jpg,/Users/koushiksampath/Desktop/driving_training/IMG/right_2019_11_18_08_19_55_000.jpg,0,0.2952572,0,0.1900803
